painting_id,image_name,image_path,status,reason,best_positive_prompt,best_positive_score,best_negative_prompt,best_negative_score,margin,window_visible,window_position,light_direction,composition_type,outside_visibility,notes
314239,314239.jpg,D:\00\raw_paintings\314239.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.1971912980079651,a portrait painting with no relation to a window,0.15792781114578247,0.03926348686218262,,,,,,
314433,314433.jpg,D:\00\raw_paintings\314433.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.09588819742202759,a painting of only outdoor scenery,0.7189071774482727,-0.6230189800262451,,,,,,
314475,314475.jpg,D:\00\raw_paintings\314475.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.3253706097602844,a painting without a window,0.2841876149177551,0.0411829948425293,,,,,,
314477,314477.jpg,D:\00\raw_paintings\314477.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.08847939968109131,a painting of only outdoor scenery,0.8011783957481384,-0.7126989960670471,,,,,,
314488,314488.jpg,D:\00\raw_paintings\314488.jpg,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.3803047239780426,a portrait painting with no relation to a window,0.28560376167297363,0.09470096230506897,,,,,,
314501,314501.jpg,D:\00\raw_paintings\314501.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5059619545936584,a painting of only outdoor scenery,0.31431594491004944,0.191646009683609,,,,,,
455546,455546.jpg,D:\00\raw_paintings\455546.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.0029325566720217466,a painting of only outdoor scenery,0.6210017204284668,-0.618069163756445,,,,,,
455547,455547.jpg,D:\00\raw_paintings\455547.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.0015927455388009548,a painting of only outdoor scenery,0.8321968913078308,-0.8306041457690299,,,,,,
677042,677042.jpg,D:\00\raw_paintings\677042.jpg,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.6011485457420349,a painting without a window,0.00019894576689694077,0.600949599975138,,,,,,
680645,680645.jpg,D:\00\raw_paintings\680645.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.002486475743353367,a painting of only outdoor scenery,0.911196768283844,-0.9087102925404906,,,,,,
682088,682088.jpg,D:\00\raw_paintings\682088.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.26289403438568115,a painting without a window,0.5281815528869629,-0.26528751850128174,,,,,,
693397,693397.jpg,D:\00\raw_paintings\693397.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.7169163227081299,a painting without a window,0.08646798878908157,0.6304483339190483,,,,,,
693398,693398.jpg,D:\00\raw_paintings\693398.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8088852167129517,a painting without a window,0.003343739314004779,0.8055414773989469,,,,,,
693399,693399.jpg,D:\00\raw_paintings\693399.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5412981510162354,a painting of only outdoor scenery,0.13679349422454834,0.404504656791687,,,,,,
74601,74601.jpg,D:\00\raw_paintings\74601.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.006904399488121271,a painting of only outdoor scenery,0.7451047301292419,-0.7382003306411207,,,,,,
79151,79151.jpg,D:\00\raw_paintings\79151.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.004976683761924505,a painting of an outdoor landscape,0.6435672044754028,-0.6385905207134783,,,,,,
84495,84495.jpg,D:\00\raw_paintings\84495.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.48224735260009766,a painting of only outdoor scenery,0.0663561075925827,0.41589124500751495,,,,,,
87891,87891.jpg,D:\00\raw_paintings\87891.jpg,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.6642075777053833,a portrait painting with no relation to a window,0.0005725305527448654,0.6636350471526384,,,,,,
92936,92936.jpg,D:\00\raw_paintings\92936.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.00024679122725501657,a painting of an outdoor landscape,0.7208576798439026,-0.7206108886166476,,,,,,
97137,97137.jpg,D:\00\raw_paintings\97137.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5742865204811096,a painting without a window,0.07118944823741913,0.5030970722436905,,,,,,
97141,97141.jpg,D:\00\raw_paintings\97141.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.2116372436285019,a painting without a window,0.38877516984939575,-0.17713792622089386,,,,,,
99416,99416.jpg,D:\00\raw_paintings\99416.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5671786665916443,a portrait painting with no relation to a window,0.21801719069480896,0.3491614758968353,,,,,,
99417,99417.jpg,D:\00\raw_paintings\99417.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5559508800506592,a portrait painting with no relation to a window,0.1438027024269104,0.4121481776237488,,,,,,
99418,99418.jpg,D:\00\raw_paintings\99418.jpg,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.33163487911224365,a portrait painting with no relation to a window,0.2173832207918167,0.11425165832042694,,,,,,
99443,99443.jpg,D:\00\raw_paintings\99443.jpg,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.001028520637191832,a portrait painting with no relation to a window,0.7513957619667053,-0.7503672413295135,,,,,,
default (1),default (1).webp,D:\00\raw_paintings\default (1).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.08539026975631714,a portrait painting with no relation to a window,0.3947148621082306,-0.30932459235191345,,,,,,
default (10),default (10).webp,D:\00\raw_paintings\default (10).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8971274495124817,a painting of only outdoor scenery,0.0011417415225878358,0.8959857079898939,,,,,,
default (100),default (100).webp,D:\00\raw_paintings\default (100).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.2481258660554886,a portrait painting with no relation to a window,0.28888484835624695,-0.04075898230075836,,,,,,
default (11),default (11).webp,D:\00\raw_paintings\default (11).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.4377613067626953,a painting without a window,0.017887072637677193,0.4198742341250181,,,,,,
default (12),default (12).webp,D:\00\raw_paintings\default (12).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.570293128490448,a portrait painting with no relation to a window,0.01932607963681221,0.5509670488536358,,,,,,
default (13),default (13).webp,D:\00\raw_paintings\default (13).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.46190205216407776,a painting without a window,0.00043743036803789437,0.46146462179603986,,,,,,
default (14),default (14).webp,D:\00\raw_paintings\default (14).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5142772793769836,a painting without a window,0.00020772346761077642,0.5140695559093729,,,,,,
default (15),default (15).webp,D:\00\raw_paintings\default (15).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.770774245262146,a painting without a window,0.0005495998775586486,0.7702246453845873,,,,,,
default (16),default (16).webp,D:\00\raw_paintings\default (16).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5728130340576172,a painting without a window,0.0003485219494905323,0.5724645121081267,,,,,,
default (17),default (17).webp,D:\00\raw_paintings\default (17).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.7837436199188232,a painting without a window,1.2423350199242122e-05,0.783731196568624,,,,,,
default (18),default (18).webp,D:\00\raw_paintings\default (18).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.05113736167550087,a painting without a window,0.5388044714927673,-0.48766710981726646,,,,,,
default (19),default (19).webp,D:\00\raw_paintings\default (19).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.0723847895860672,a painting without a window,0.5829834342002869,-0.5105986446142197,,,,,,
default (2),default (2).webp,D:\00\raw_paintings\default (2).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.07014302909374237,a painting of only outdoor scenery,0.835698664188385,-0.7655556350946426,,,,,,
default (20),default (20).webp,D:\00\raw_paintings\default (20).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.0733601301908493,a painting of only outdoor scenery,0.6706775426864624,-0.5973174124956131,,,,,,
default (21),default (21).webp,D:\00\raw_paintings\default (21).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.08955799788236618,a painting without a window,0.48428356647491455,-0.39472556859254837,,,,,,
default (22),default (22).webp,D:\00\raw_paintings\default (22).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a domestic interior with sunlight entering through a window,0.1432870626449585,a painting without a window,0.5253824591636658,-0.3820953965187073,,,,,,
default (23),default (23).webp,D:\00\raw_paintings\default (23).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.060219697654247284,a painting of only outdoor scenery,0.5204500555992126,-0.46023035794496536,,,,,,
default (24),default (24).webp,D:\00\raw_paintings\default (24).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.05978868529200554,a painting without a window,0.6892423629760742,-0.6294536776840687,,,,,,
default (25),default (25).webp,D:\00\raw_paintings\default (25).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.41835686564445496,a portrait painting with no relation to a window,0.04175363853573799,0.37660322710871696,,,,,,
default (26),default (26).webp,D:\00\raw_paintings\default (26).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.5690308809280396,a painting without a window,0.1900591105222702,0.37897177040576935,,,,,,
default (27),default (27).webp,D:\00\raw_paintings\default (27).webp,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.4697505533695221,a portrait painting with no relation to a window,0.23534107208251953,0.23440948128700256,,,,,,
default (28),default (28).webp,D:\00\raw_paintings\default (28).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.25895223021507263,a portrait painting with no relation to a window,0.21476739645004272,0.04418483376502991,,,,,,
default (29),default (29).webp,D:\00\raw_paintings\default (29).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior room with a window,0.0840984359383583,a painting without a window,0.6994345188140869,-0.6153360828757286,,,,,,
default (3),default (3).webp,D:\00\raw_paintings\default (3).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.13929526507854462,a painting without a window,0.44247597455978394,-0.3031807094812393,,,,,,
default (30),default (30).webp,D:\00\raw_paintings\default (30).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.1503472924232483,a portrait painting with no relation to a window,0.5735765695571899,-0.42322927713394165,,,,,,
default (31),default (31).webp,D:\00\raw_paintings\default (31).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.518885612487793,a portrait painting with no relation to a window,0.04973984137177467,0.4691457711160183,,,,,,
default (32),default (32).webp,D:\00\raw_paintings\default (32).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.49884504079818726,a portrait painting with no relation to a window,0.07327181845903397,0.4255732223391533,,,,,,
default (33),default (33).webp,D:\00\raw_paintings\default (33).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.752775251865387,a portrait painting with no relation to a window,0.0042976634576916695,0.7484775884076953,,,,,,
default (61),default (61).webp,D:\00\raw_paintings\default (61).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.5627217292785645,a painting without a window,0.003669555066153407,0.559052174212411,,,,,,
default (35),default (35).webp,D:\00\raw_paintings\default (35).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.4917292594909668,a portrait painting with no relation to a window,0.050135768949985504,0.4415934905409813,,,,,,
default (36),default (36).webp,D:\00\raw_paintings\default (36).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.40088728070259094,a painting without a window,0.0006794527289457619,0.4002078279736452,,,,,,
default (37),default (37).webp,D:\00\raw_paintings\default (37).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.47364166378974915,a portrait painting with no relation to a window,0.1200009360909462,0.35364072769880295,,,,,,
default (38),default (38).webp,D:\00\raw_paintings\default (38).webp,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.296356201171875,a portrait painting with no relation to a window,0.06972997635602951,0.2266262248158455,,,,,,
default (39),default (39).webp,D:\00\raw_paintings\default (39).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.42438188195228577,a portrait painting with no relation to a window,0.14412342011928558,0.2802584618330002,,,,,,
default (4),default (4).webp,D:\00\raw_paintings\default (4).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.12553095817565918,a painting of an outdoor landscape,0.4993526339530945,-0.3738216757774353,,,,,,
default (40),default (40).webp,D:\00\raw_paintings\default (40).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.42500782012939453,a blurry low quality image,0.1076943576335907,0.31731346249580383,,,,,,
default (41),default (41).webp,D:\00\raw_paintings\default (41).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.4563639461994171,a painting without a window,0.006532418541610241,0.4498315276578069,,,,,,
default (42),default (42).webp,D:\00\raw_paintings\default (42).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.2542870044708252,a portrait painting with no relation to a window,0.1233845204114914,0.1309024840593338,,,,,,
default (43),default (43).webp,D:\00\raw_paintings\default (43).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.08918627351522446,a blurry low quality image,0.8774619102478027,-0.7882756367325783,,,,,,
default (44),default (44).webp,D:\00\raw_paintings\default (44).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.8703058362007141,a painting without a window,0.00017344944353681058,0.8701323867571773,,,,,,
default (45),default (45).webp,D:\00\raw_paintings\default (45).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8378212451934814,a portrait painting with no relation to a window,0.036798521876335144,0.8010227233171463,,,,,,
default (46),default (46).webp,D:\00\raw_paintings\default (46).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5744757652282715,a painting without a window,0.014130504801869392,0.5603452604264021,,,,,,
default (47),default (47).webp,D:\00\raw_paintings\default (47).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.40511441230773926,a portrait painting with no relation to a window,0.4005413353443146,0.004573076963424683,,,,,,
default (48),default (48).webp,D:\00\raw_paintings\default (48).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.8056612610816956,a portrait painting with no relation to a window,0.00022401451133191586,0.8054372465703636,,,,,,
default (49),default (49).webp,D:\00\raw_paintings\default (49).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.5187986493110657,a portrait painting with no relation to a window,0.026947936043143272,0.4918507132679224,,,,,,
default (5),default (5).webp,D:\00\raw_paintings\default (5).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.19421344995498657,a painting of only outdoor scenery,0.7468101978302002,-0.5525967478752136,,,,,,
default (50),default (50).webp,D:\00\raw_paintings\default (50).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a quiet room with a window,0.1702146828174591,a portrait painting with no relation to a window,0.25699958205223083,-0.08678489923477173,,,,,,
default (51),default (51).webp,D:\00\raw_paintings\default (51).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.05518210679292679,a portrait painting with no relation to a window,0.6460113525390625,-0.5908292457461357,,,,,,
default (52),default (52).webp,D:\00\raw_paintings\default (52).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.4145257771015167,a portrait painting with no relation to a window,0.003018892602995038,0.4115068844985217,,,,,,
default (53),default (53).webp,D:\00\raw_paintings\default (53).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.3949407935142517,a portrait painting with no relation to a window,0.03862497955560684,0.35631581395864487,,,,,,
default (54),default (54).webp,D:\00\raw_paintings\default (54).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5825368762016296,a portrait painting with no relation to a window,0.0651102289557457,0.5174266472458839,,,,,,
default (55),default (55).webp,D:\00\raw_paintings\default (55).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.6290547251701355,a portrait painting with no relation to a window,0.015302912332117558,0.6137518128380179,,,,,,
default (56),default (56).webp,D:\00\raw_paintings\default (56).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.1664762943983078,a blurry low quality image,0.5086421966552734,-0.34216590225696564,,,,,,
default (57),default (57).webp,D:\00\raw_paintings\default (57).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.1566706895828247,a portrait painting with no relation to a window,0.8365564942359924,-0.6798858046531677,,,,,,
default (58),default (58).webp,D:\00\raw_paintings\default (58).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.7259676456451416,a painting without a window,0.0024111417587846518,0.723556503886357,,,,,,
default (59),default (59).webp,D:\00\raw_paintings\default (59).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.24177241325378418,a blurry low quality image,0.31009748578071594,-0.06832507252693176,,,,,,
default (6),default (6).webp,D:\00\raw_paintings\default (6).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.570171594619751,a painting without a window,5.5029726354405284e-05,0.5701165648933966,,,,,,
default (60),default (60).webp,D:\00\raw_paintings\default (60).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.41667264699935913,a portrait painting with no relation to a window,0.015466229058802128,0.401206417940557,,,,,,
default (62),default (62).webp,D:\00\raw_paintings\default (62).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an interior space with a visible window and outside view,0.028458304703235626,a painting without a window,0.705580472946167,-0.6771221682429314,,,,,,
default (63),default (63).webp,D:\00\raw_paintings\default (63).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.512054443359375,a portrait painting with no relation to a window,0.031149787828326225,0.4809046555310488,,,,,,
default (64),default (64).webp,D:\00\raw_paintings\default (64).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.4686732888221741,a painting without a window,0.10478179156780243,0.36389149725437164,,,,,,
default (65),default (65).webp,D:\00\raw_paintings\default (65).webp,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.40236228704452515,a portrait painting with no relation to a window,0.11381535232067108,0.28854693472385406,,,,,,
default (66),default (66).webp,D:\00\raw_paintings\default (66).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.5951820015907288,a painting without a window,0.02221076749265194,0.5729712340980768,,,,,,
default (67),default (67).webp,D:\00\raw_paintings\default (67).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.0005039144307374954,a portrait painting with no relation to a window,0.49643829464912415,-0.49593438021838665,,,,,,
default (68),default (68).webp,D:\00\raw_paintings\default (68).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.11590667068958282,a portrait painting with no relation to a window,0.6484105587005615,-0.5325038880109787,,,,,,
default (69),default (69).webp,D:\00\raw_paintings\default (69).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.4363964796066284,a portrait painting with no relation to a window,0.003660524496808648,0.43273595510981977,,,,,,
default (7),default (7).webp,D:\00\raw_paintings\default (7).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.9547659754753113,a painting without a window,0.007582517806440592,0.9471834576688707,,,,,,
default (70),default (70).webp,D:\00\raw_paintings\default (70).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.35721662640571594,a portrait painting with no relation to a window,0.061928775161504745,0.2952878512442112,,,,,,
default (71),default (71).webp,D:\00\raw_paintings\default (71).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.29594188928604126,a blurry low quality image,0.006585240829735994,0.28935664845630527,,,,,,
default (72),default (72).webp,D:\00\raw_paintings\default (72).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8004522323608398,a painting without a window,0.09002365171909332,0.7104285806417465,,,,,,
default (73),default (73).webp,D:\00\raw_paintings\default (73).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.012346148490905762,a blurry low quality image,0.9615163207054138,-0.9491701722145081,,,,,,
default (74),default (74).webp,D:\00\raw_paintings\default (74).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.5339809656143188,a painting without a window,0.020453015342354774,0.5135279502719641,,,,,,
default (75),default (75).webp,D:\00\raw_paintings\default (75).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.4168347418308258,a portrait painting with no relation to a window,0.15218468010425568,0.26465006172657013,,,,,,
default (76),default (76).webp,D:\00\raw_paintings\default (76).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8886221051216125,a painting without a window,0.0018063182942569256,0.8868157868273556,,,,,,
default (77),default (77).webp,D:\00\raw_paintings\default (77).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5061352849006653,a portrait painting with no relation to a window,0.29738667607307434,0.20874860882759094,,,,,,
default (78),default (78).webp,D:\00\raw_paintings\default (78).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a quiet room with a window,0.18803556263446808,a portrait painting with no relation to a window,0.2892097234725952,-0.10117416083812714,,,,,,
default (79),default (79).webp,D:\00\raw_paintings\default (79).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.5363038778305054,a portrait painting with no relation to a window,0.12175561487674713,0.41454826295375824,,,,,,
default (8),default (8).webp,D:\00\raw_paintings\default (8).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.4661730229854584,a painting of only outdoor scenery,0.00948931835591793,0.45668370462954044,,,,,,
default (80),default (80).webp,D:\00\raw_paintings\default (80).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a person inside looking out through a window,0.13577520847320557,a portrait painting with no relation to a window,0.3598112165927887,-0.22403600811958313,,,,,,
default (81),default (81).webp,D:\00\raw_paintings\default (81).webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.26743239164352417,a painting without a window,0.07219886034727097,0.1952335312962532,,,,,,
default (82),default (82).webp,D:\00\raw_paintings\default (82).webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.30620884895324707,a portrait painting with no relation to a window,0.16870126128196716,0.1375075876712799,,,,,,
default (83),default (83).webp,D:\00\raw_paintings\default (83).webp,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.31565582752227783,a portrait painting with no relation to a window,0.08363408595323563,0.2320217415690422,,,,,,
default (84),default (84).webp,D:\00\raw_paintings\default (84).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.6362066268920898,a portrait painting with no relation to a window,0.09596219658851624,0.5402444303035736,,,,,,
default (85),default (85).webp,D:\00\raw_paintings\default (85).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.3737815022468567,a painting of only outdoor scenery,0.23246145248413086,0.14132004976272583,,,,,,
default (86),default (86).webp,D:\00\raw_paintings\default (86).webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.31772303581237793,a portrait painting with no relation to a window,0.1321113556623459,0.18561168015003204,,,,,,
RP-T-1930-53,RP-T-1930-53.jpg,D:\00\raw_paintings\RP-T-1930-53.jpg,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.4694712460041046,a painting without a window,0.004063194151967764,0.46540805185213685,,,,,,
default (88),default (88).webp,D:\00\raw_paintings\default (88).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.9755061864852905,a painting without a window,0.0008456488139927387,0.9746605376712978,,,,,,
default (89),default (89).webp,D:\00\raw_paintings\default (89).webp,removed_theme_mismatch,not_matching_theme_enough,a painting of an indoor scene with strong window light,0.12123613059520721,a portrait painting with no relation to a window,0.6132383942604065,-0.4920022636651993,,,,,,
default (9),default (9).webp,D:\00\raw_paintings\default (9).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.8279716372489929,a painting without a window,0.0023754946887493134,0.8255961425602436,,,,,,
default (90),default (90).webp,D:\00\raw_paintings\default (90).webp,selected_final,fits_interior_window_theme,a painting of a person inside looking out through a window,0.669922411441803,a portrait painting with no relation to a window,0.05775463953614235,0.6121677719056606,,,,,,
default (98),default (98).webp,D:\00\raw_paintings\default (98).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.5145334005355835,a painting without a window,0.1083429679274559,0.4061904326081276,,,,,,
default (99),default (99).webp,D:\00\raw_paintings\default (99).webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.4022497534751892,a portrait painting with no relation to a window,0.0675664097070694,0.3346833437681198,,,,,,
default - 2026-03-03T171553.860,default - 2026-03-03T171553.860.webp,D:\00\raw_paintings\default - 2026-03-03T171553.860.webp,selected_final,fits_interior_window_theme,a painting of an indoor scene with strong window light,0.7878014445304871,a portrait painting with no relation to a window,0.012694931589066982,0.7751065129414201,,,,,,
default - 2026-03-03T171604.531,default - 2026-03-03T171604.531.webp,D:\00\raw_paintings\default - 2026-03-03T171604.531.webp,selected_final,fits_interior_window_theme,a painting of an interior space with a visible window and outside view,0.48781242966651917,a portrait painting with no relation to a window,0.10838120430707932,0.37943122535943985,,,,,,
default - 2026-03-03T171613.048,default - 2026-03-03T171613.048.webp,D:\00\raw_paintings\default - 2026-03-03T171613.048.webp,selected_final,fits_interior_window_theme,a painting of a domestic interior with sunlight entering through a window,0.5718289017677307,a portrait painting with no relation to a window,0.03946153447031975,0.532367367297411,,,,,,
default - 2026-03-03T171623.626,default - 2026-03-03T171623.626.webp,D:\00\raw_paintings\default - 2026-03-03T171623.626.webp,removed_theme_mismatch,not_matching_theme_enough,a painting of a quiet room with a window,0.08652298897504807,a portrait painting with no relation to a window,0.25913700461387634,-0.17261401563882828,,,,,,
default - 2026-03-03T171630.437,default - 2026-03-03T171630.437.webp,D:\00\raw_paintings\default - 2026-03-03T171630.437.webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.6126669645309448,a painting without a window,0.008065460249781609,0.6046015042811632,,,,,,
default - 2026-03-03T171640.169,default - 2026-03-03T171640.169.webp,D:\00\raw_paintings\default - 2026-03-03T171640.169.webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.7651171684265137,a portrait painting with no relation to a window,0.0009565016953274608,0.7641606667311862,,,,,,
default - 2026-03-03T171646.709,default - 2026-03-03T171646.709.webp,D:\00\raw_paintings\default - 2026-03-03T171646.709.webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.5675835013389587,a painting without a window,0.0021581389009952545,0.5654253624379635,,,,,,
default - 2026-03-03T171659.415,default - 2026-03-03T171659.415.webp,D:\00\raw_paintings\default - 2026-03-03T171659.415.webp,selected_final,fits_interior_window_theme,a painting of an interior room with a window,0.6471758484840393,a portrait painting with no relation to a window,0.009438063949346542,0.6377377845346928,,,,,,
